,Query,DocID,Text,Score
658,What are the most common symptoms of a rectovaginal fistula?,589,"Symptoms of primary lateral sclerosis usually take years to develop and get worse. Symptoms generally begin in the legs. Rarely, PLS begins with weakness in the tongue or hands. Then weakness gradually moves down the spinal cord to the legs. However, symptoms vary from person to person. Symptoms may include:Stiffness, weakness and muscle spasms in the legs. This is known as spasticity. Rarely, spasticity starts in only one leg and moves to the arms, hands, tongue and jaw. Slowed movement. Tripping, being clumsy and having trouble with balance. Hand clumsiness. A hoarse voice, as well as slowed, slurred speech and drooling. Trouble chewing and swallowing. Sometimes, frequent, rapid and intense shifts in emotions. Rarely, breathing problems and bladder problems late in the disease.",1
659,What are the most common symptoms of a rectovaginal fistula?,132,"The primary features of ADHD include inattention and hyperactive-impulsive behavior. ADHD symptoms start before age 12, and in some children, they're noticeable as early as 3 years of age. ADHD symptoms can be mild, moderate or severe, and they may continue into adulthood.Predominantly inattentive. The majority of symptoms fall under inattention. Predominantly hyperactive/impulsive. The majority of symptoms are hyperactive and impulsive. Combined. This is a mix of inattentive symptoms and hyperactive/impulsive symptoms.",1
660,What are the most common symptoms of a rectovaginal fistula?,693,Symptoms of mumps show up about 2 to 3 weeks after exposure to the virus. Some people may have no symptoms or very mild symptoms.Fever. Headache. Muscle aches or pain. Not wanting to eat. Tiredness.,1
661,What are the most common symptoms of a rectovaginal fistula?,54,"Salmonella infection is usually caused by eating raw or undercooked meat, poultry, and eggs or egg products or by drinking unpasteurized milk. The incubation period — the time between exposure and illness — can be 6 hours to 6 days. Often, people who have salmonella infection think they have the stomach flu.Diarrhea Stomach (abdominal) cramps Fever Nausea Vomiting Chills Headache Blood in the stool",1
662,What are the most common symptoms of a rectovaginal fistula?,959,"The signs and symptoms of bullous pemphigoid may include:Itching skin, weeks or months before blisters form Large blisters that don't easily rupture when touched, often along creases or folds in the skin Skin around the blisters that is normal, reddish or darker than normal Eczema or a hive-like rash Small blisters or sores in the mouth or other mucous membranes (benign mucous membrane pemphigoid)",1
663,What are the most common symptoms of a rectovaginal fistula?,184,"A sacral dimple is an indentation or pit in the skin on the lower back — usually just above the crease between the buttocks. Most sacral dimples are small and shallow.Spina bifida. A very mild form of this condition, called spina bifida occulta, occurs when the spine doesn't close properly around the spinal cord, but the cord remains within the spinal canal. In most cases, spina bifida occulta causes no symptoms and doesn't need treatment. Tethered cord syndrome. The spinal cord normally hangs freely within the spinal canal. Tethered cord syndrome is a disorder that occurs when tissue attached to the spinal cord limits its movements. Signs and symptoms may include weakness or numbness in the legs and bladder or bowel incontinence.",1
664,What are the most common symptoms of a rectovaginal fistula?,790,"Separation anxiety disorder is diagnosed when symptoms are excessive for the developmental age and cause significant distress in daily functioning. Symptoms may include:Recurrent and excessive distress about anticipating or being away from home or loved ones Constant, excessive worry about losing a parent or other loved one to an illness or a disaster Constant worry that something bad will happen, such as being lost or kidnapped, causing separation from parents or other loved ones Refusing to be away from home because of fear of separation Not wanting to be home alone and without a parent or other loved one in the house Reluctance or refusing to sleep away from home without a parent or other loved one nearby Repeated nightmares about separation Frequent complaints of headaches, stomachaches or other symptoms when separation from a parent or other loved one is anticipated",1
665,What are the most common symptoms of a rectovaginal fistula?,1012,Signs and symptoms of earwax blockage may include:Earache Feeling of fullness in the ear Ringing or noises in the ear (tinnitus) Hearing loss Dizziness Cough Itchiness in the ear Odor or discharge in the ear Pain or infection in the ear,1
666,What are the most common symptoms of a rectovaginal fistula?,161,"Before you faint due to vasovagal syncope, you may experience some of the following:Pale skin Lightheadedness Tunnel vision — your field of vision narrows so that you see only what's in front of you Nausea Feeling warm A cold, clammy sweat Blurred vision",1
667,What are the most common symptoms of a rectovaginal fistula?,880,"The signs and symptoms of a concussion can be subtle and may not show up immediately. Symptoms can last for days, weeks or even longer.Headache Ringing in the ears Nausea Vomiting Fatigue or drowsiness Blurry vision",1
668,What are the most common symptoms of a rectovaginal fistula?,256,"Inguinal hernia signs and symptoms include:A bulge in the area on either side of your pubic bone, which becomes more obvious when you're upright, especially if you cough or strain A burning or aching sensation at the bulge Pain or discomfort in your groin, especially when bending over, coughing or lifting A heavy or dragging sensation in your groin Weakness or pressure in your groin Occasionally, pain and swelling around the testicles when the protruding intestine descends into the scrotum",1
669,What are the most common symptoms of a rectovaginal fistula?,666,"Symptoms depend on the type of dissociative disorder, but may include:A sense of being separated from yourself and your emotions. Thinking that people and things around you are distorted and not real. A blurred sense of your own identity. Severe stress or problems in relationships, work or other important areas of life. Not being able to cope well with emotional or work-related stress. Memory loss, also called amnesia, of certain time periods, events, people and personal information. Mental health problems, such as depression, anxiety, and suicidal thoughts and behaviors.",1
