,Query,DocID,Text,Score
512,How many days did this happen to me?,849,Proctitis signs and symptoms may include:A frequent or continuous feeling that you need to have a bowel movement Rectal bleeding Passing mucus through your rectum Rectal pain Pain on the left side of your abdomen A feeling of fullness in your rectum Diarrhea Pain with bowel movements,1
513,How many days did this happen to me?,26,"Eye melanoma may not cause signs and symptoms. When they do occur, signs and symptoms of eye melanoma can include:A sensation of flashes or specks of dust in your vision (floaters) A growing dark spot on the iris A change in the shape of the dark circle (pupil) at the center of your eye Poor or blurry vision in one eye Loss of peripheral vision",1
514,How many days did this happen to me?,501,"Mammary duct ectasia often doesn't cause any signs or symptoms, but some people experience:A dirty white, greenish or black nipple discharge from one or both nipples Tenderness in the nipple or surrounding breast tissue (areola) Redness of the nipple and areolar tissue A breast lump or thickening near the clogged duct A nipple that's turned inward (inverted)",1
515,How many days did this happen to me?,918,"Some men with delayed ejaculation need 30 minutes or more of sexual stimulation to have an orgasm and ejaculate. Other men might not be able to ejaculate at all (anejaculation).Lifelong vs. acquired. With lifelong delayed ejaculation, the problem is present from the time of sexual maturity. Acquired delayed ejaculation occurs after a period of normal sexual functioning. Generalized vs. situational. Generalized delayed ejaculation isn't limited to certain sex partners or certain kinds of stimulation. Situational delayed ejaculation occurs only under certain circumstances.",1
516,How many days did this happen to me?,480,"The characteristic signs and symptoms of progressive supranuclear palsy include:A loss of balance while walking. A tendency to fall backward can occur very early in the disease. An inability to aim your eyes properly. You may not be able to look downward, or experience blurring and double vision. This difficulty with focusing the eyes can make some people spill food or appear disinterested in conversation because of poor eye contact.",1
517,How many days did this happen to me?,911,"These are common features of ganglion cysts:Location. Ganglion cysts most often develop along the tendons or joints of wrists or hands. The next most common locations are the ankles and feet. These cysts grow near other joints too. Shape and size. Ganglion cysts are round or oval. Some are too small to feel. The size of a cyst can change, often getting larger over time with joint movement. Pain. Ganglion cysts usually are painless. But if a cyst presses on a nerve or other structures, it can cause pain, tingling, numbness or muscle weakness.",1
518,How many days did this happen to me?,906,"Pulmonary valve stenosis symptoms depend on how much blood flow is blocked. Some people with mild pulmonary stenosis do not have symptoms. Those with more-severe pulmonary stenosis may first notice symptoms while exercising.A whooshing sound called a heart murmur that can be heard with a stethoscope. Fatigue. Shortness of breath, especially during activity. Chest pain. Fainting.",1
519,How many days did this happen to me?,1064,Atypical hyperplasia usually doesn't cause any specific symptoms.Atypical ductal hyperplasia describes abnormal cells within the breast ducts. Atypical lobular hyperplasia describes abnormal cells within the breast lobules.,1
520,How many days did this happen to me?,808,"A cross section of spine (on left) shows how nerve roots are connected to the spinal cord. The most severe type of nerve injury is an avulsion (A), where the nerve roots are torn away from the spinal cord. Less severe injuries involve a stretching (B) of the nerve fibers or a rupture (C), where the nerve is torn into two pieces.A feeling like an electric shock or a burning sensation shooting down the arm Numbness and weakness in the arm",1
521,How many days did this happen to me?,172,"You may not have symptoms from pancreatic cysts, which are often found when imaging tests of the abdomen are done for another reason.Persistent abdominal pain, which may radiate to your back Nausea and vomiting Weight loss Feeling full soon after you start eating",1
522,How many days did this happen to me?,575,"Tricuspid valve regurgitation often doesn't cause signs or symptoms until the condition is severe. The condition may be discovered when tests are done for other reasons.Fatigue Irregular heart rhythms (arrhythmias) Pulsing in the neck Shortness of breath with activity Swelling in the belly area (abdomen), legs or neck veins",1
523,How many days did this happen to me?,274,"There are many different types of Ehlers-Danlos syndrome, but the most common signs and symptoms include:Overly flexible joints. Because the connective tissue that holds joints together is looser, your joints can move far past the normal range of motion. Joint pain and dislocations are common. Stretchy skin. Weakened connective tissue allows your skin to stretch much more than usual. You may be able to pull a pinch of skin up away from your flesh, but it will snap right back into place when you let go. Your skin might also feel exceptionally soft and velvety. Fragile skin. Damaged skin often doesn't heal well. For example, the stitches used to close a wound often will tear out and leave a gaping scar. These scars may look thin and crinkly.",1
524,How many days did this happen to me?,618,"Signs and symptoms of compulsive gambling (gambling disorder) can include:Being preoccupied with gambling, such as constantly planning gambling activities and how to get more gambling money Needing to gamble with increasing amounts of money to get the same thrill Trying to control, cut back or stop gambling, without success Feeling restless or irritable when you try to cut down on gambling Gambling to escape problems or relieve feelings of helplessness, guilt, anxiety or depression Trying to get back lost money by gambling more (chasing losses) Lying to family members or others to hide the extent of your gambling Risking or losing important relationships, a job, or school or work opportunities because of gambling Asking others to bail you out of financial trouble because you gambled money away",1
