,Query,DocID,Text,Score
500,What is the typical time span for the development of symptoms of epiglottitis?,993,Signs and symptoms of stomach cancer may include:Trouble swallowing Belly pain Feeling bloated after eating Feeling full after eating small amounts of food Not feeling hungry when you would expect to be hungry Heartburn Indigestion Nausea Vomiting Losing weight without trying Feeling very tired Stools that look black,1
501,What is the typical time span for the development of symptoms of epiglottitis?,12,"Signs and symptoms of calciphylaxis include:Large purple net-like patterns on skin Deep, very painful lumps that ulcerate creating open sores with black-brown crust that fails to heal — typically in skin areas with high fat content, such as the stomach and thigh, although they can occur anywhere Infections from wounds that don't heal",1
502,What is the typical time span for the development of symptoms of epiglottitis?,158,"The severity of fetal alcohol syndrome symptoms varies, with some children experiencing them to a far greater degree than others. Signs and symptoms of fetal alcohol syndrome may include any mix of physical defects, intellectual or cognitive disabilities, and problems functioning and coping with daily life.Distinctive facial features, including small eyes, an exceptionally thin upper lip, a short, upturned nose, and a smooth skin surface between the nose and upper lip Deformities of joints, limbs and fingers Slow physical growth before and after birth Vision difficulties or hearing problems Small head circumference and brain size Heart defects and problems with kidneys and bones",1
503,What is the typical time span for the development of symptoms of epiglottitis?,683,"If you have stress incontinence, you may leak urine when you:Cough or sneeze Laugh Bend over Lift something heavy Exercise Have sex",1
504,What is the typical time span for the development of symptoms of epiglottitis?,7,"Frozen shoulder typically develops slowly in three stages.Freezing stage. Any movement of the shoulder causes pain, and the shoulder's ability to move becomes limited. This stage lasts from 2 to 9 months. Frozen stage. Pain might lessen during this stage. However, the shoulder becomes stiffer. Using it becomes more difficult. This stage lasts from 4 to 12 months. Thawing stage. The shoulder's ability to move begins to improve. This stage lasts from 5 to 24 months.",1
505,What is the typical time span for the development of symptoms of epiglottitis?,571,"Symptoms at the site of a scorpion sting may include:Pain, which can be intense. Numbness and tingling. Slight swelling. Warmth.",1
506,What is the typical time span for the development of symptoms of epiglottitis?,153,Tonic-clonic seizures have two stages:Tonic phase. Loss of consciousness occurs. The muscles suddenly contract and cause the person to fall down. This phase tends to last about 10 to 20 seconds. Clonic phase. The muscles go into rhythmic contractions. They alternately flex and relax. Convulsions usually last 1 to 2 minutes or less.,1
507,What is the typical time span for the development of symptoms of epiglottitis?,59,"You might not notice any symptoms. The first symptom may be pain in the lower leg that occurs with walking, called claudication. Other symptoms of a popliteal artery aneurysm include:Knee pain. Lower leg pain. Swelling behind the knee. Pulsing feeling behind the knee.",1
508,What is the typical time span for the development of symptoms of epiglottitis?,463,"The ovaries, fallopian tubes, uterus, cervix and vagina (vaginal canal) make up the female reproductive system.Abdominal bloating or swelling Quickly feeling full when eating Weight loss Discomfort in the pelvic area Fatigue Back pain Changes in bowel habits, such as constipation A frequent need to urinate",1
509,What is the typical time span for the development of symptoms of epiglottitis?,1061,Common symptoms of hemifacial spasm include jerking of muscles in the face that are most often:On one side of the face. Not controllable. Painless.,1
510,What is the typical time span for the development of symptoms of epiglottitis?,576,The symptoms of celiac disease can vary greatly. They also may be different in children and adults. Digestive symptoms for adults include:Diarrhea. Fatigue. Weight loss. Bloating and gas. Abdominal pain. Nausea and vomiting. Constipation.,1
511,What is the typical time span for the development of symptoms of epiglottitis?,179,"High blood pressure usually doesn't cause symptoms. However, signs and symptoms that might indicate a high blood pressure emergency (hypertensive crisis) include:Headaches Seizures Vomiting Chest pains Fast, pounding or fluttering heartbeat (palpitations) Shortness of breath",1
512,What is the typical time span for the development of symptoms of epiglottitis?,779,"Babies born with hypoplastic left heart syndrome usually are seriously ill soon after birth. Symptoms include:Grayish-blue color of the lips and gums (cyanosis) Rapid, difficult breathing Poor feeding Cold hands and feet Weak pulse Being unusually drowsy or inactive",1
513,What is the typical time span for the development of symptoms of epiglottitis?,1,"There are four main types of diabetic neuropathy. You can have one type or more than one type of neuropathy.Numbness or reduced ability to feel pain or temperature changes Tingling or burning feeling Sharp pains or cramps Muscle weakness Extreme sensitivity to touch — for some people, even a bedsheet's weight can be painful Serious foot problems, such as ulcers, infections, and bone and joint damage",1
514,What is the typical time span for the development of symptoms of epiglottitis?,949,"A mold allergy causes the same signs and symptoms that occur in other types of upper respiratory allergies. Signs and symptoms of allergic rhinitis caused by a mold allergy can include:Sneezing Runny or stuffy nose Cough and postnasal drip Itchy eyes, nose and throat Watery eyes Dry, scaly skin",1
515,What is the typical time span for the development of symptoms of epiglottitis?,251,"Most people with adult Still disease have a combination of the following symptoms:Fever. Fever may rise to at least 102 degrees Fahrenheit (38.9 degrees Celsius). The fever may spike once or twice a day for a week or longer.  Rash. A rash might come and go with the fever. The rash usually appears on the trunk, arms or legs. Sore throat. This is one of the first symptoms of adult Still disease. The lymph nodes in the neck might be swollen and tender. Achy and swollen joints. Joints — especially in the knees and wrists— might be stiff, painful and inflamed. Ankles, elbows, hands and shoulders also might ache. The joint discomfort usually lasts at least two weeks. Muscle pain. Muscular pain usually comes and goes with the fever. The pain can be severe enough to disrupt daily activities.",1
